ProductName,Brand,Price,DiscountPrice,Quantity,Category,SubCategory,DiscountPercentage
4888,459,1050.0,735.0,16.0,2,205,30.0
3270,459,950.0,665.0,32.0,2,120,30.0
978,624,155.0,100.75,40.0,2,106,35.0
4938,624,155.0,100.75,40.0,2,106,35.0
978,624,330.0,214.5,100.0,2,106,35.0
1542,624,330.0,214.5,100.0,2,106,35.0
3518,624,330.0,214.5,100.0,2,106,35.0
4361,624,330.0,214.5,100.0,2,332,35.0
4938,624,330.0,214.5,100.0,2,106,35.0
5145,624,575.0,373.75,100.0,2,106,35.0
2029,624,450.0,292.5,100.0,2,106,35.0
5622,599,545.0,229.0,3.0,9,193,57.9817
1304,63,599.0,399.0,1.0,9,65,33.389
1830,63,200.0,109.0,100.0,9,191,45.5
637,63,299.0,149.0,1.0,9,191,50.1672
636,63,399.0,199.0,1.0,9,191,50.1253
1305,63,1299.0,699.0,1.0,9,65,46.1894
4962,306,99.0,69.0,100.0,8,166,30.303
3427,334,480.0,320.0,2.0,4,94,33.3333
1821,523,199.0,179.0,120.0,4,99,10.0503
1825,523,105.0,78.75,500.0,4,129,25.0
1768,500,55.0,44.0,200.0,10,66,20.0
1768,500,80.0,60.0,250.0,10,66,25.0
1595,820,349.0,261.75,400.0,8,63,25.0
1595,820,649.0,649.0,1.0,8,63,0.0
4084,591,250.0,187.5,100.0,9,257,25.0
4066,815,499.0,344.31,300.0,2,290,31.0
2550,815,499.0,349.3,300.0,2,290,30.0
4845,815,499.0,344.31,200.0,2,156,31.0
10,815,599.0,401.33,200.0,2,159,33.0
4943,815,449.0,314.3,300.0,2,290,30.0
4624,324,249.0,159.0,50.0,4,51,36.1446
4291,324,149.0,89.0,1.0,4,92,40.2685
4525,554,3999.0,1838.0,5.0,6,233,54.0385
1392,498,189.0,170.1,425.0,4,217,10.0
1823,441,205.0,198.85,975.0,4,129,3.0
1823,441,399.0,387.03,2.0,4,129,3.0
1823,441,38.0,38.0,200.0,4,129,0.0
1823,441,103.0,103.0,500.0,4,129,0.0
4425,557,99.0,89.1,100.0,8,114,10.0
5736,85,550.0,412.5,3.0,2,201,25.0
632,576,165.0,148.5,180.0,2,290,10.0
632,576,350.0,350.0,340.0,2,290,0.0
632,576,805.0,563.5,650.0,2,290,30.0
3734,209,599.0,599.0,1.0,2,11,0.0
3734,209,349.0,349.0,500.0,2,11,0.0
720,768,790.0,579.0,7.0,9,147,26.7089
6318,362,212.0,129.0,2.0,9,85,39.1509
3967,112,800.0,600.0,200.0,5,135,25.0
6104,514,478.0,349.0,25.0,4,46,26.9874
3480,443,499.0,349.3,100.0,2,121,30.0
5923,330,900.0,630.0,60.0,2,304,30.0
5920,330,600.0,420.0,60.0,2,304,30.0
3324,607,119.0,79.0,600.0,9,73,33.6134
1184,100,110.0,82.5,100.0,1,56,25.0
1872,830,425.0,299.0,1.0,4,103,29.6471
5832,415,225.0,168.75,120.0,2,39,25.0
6451,424,221.0,143.65,190.0,2,122,35.0
4887,459,650.0,455.0,10.0,2,120,30.0
1514,459,695.0,486.5,4.0,2,120,30.0
6127,624,165.0,107.25,30.0,2,106,35.0
5460,147,40.0,19.0,80.0,4,170,52.5
3292,598,645.0,399.0,7.0,9,262,38.1395
4219,593,65.0,32.5,100.0,6,241,50.0
5028,41,717.0,529.0,3.0,9,53,26.2204
5028,41,351.0,249.0,1.0,9,53,29.0598
1074,41,192.0,99.0,600.0,9,53,48.4375
3932,248,329.0,189.0,1.0,9,191,42.5532
1926,292,175.0,129.0,1.0,4,45,26.2857
3328,292,125.0,79.0,1.0,4,326,36.8
5752,402,980.0,629.0,2.0,9,74,35.8163
5614,402,900.0,499.0,12.0,9,79,44.5556
5653,402,1660.0,999.0,3.0,9,187,39.8193
5587,402,890.0,629.0,2.0,9,74,29.3258
5587,402,1375.0,949.0,5.0,9,74,30.9818
3841,32,299.0,224.25,75.0,2,37,25.0
1397,415,499.0,374.25,500.0,2,37,25.0
3327,352,200.0,149.0,2.0,9,125,25.5
3327,352,375.0,249.0,5.0,9,125,33.6
4251,432,129.0,92.0,10.0,2,304,28.6822
4252,432,129.0,92.0,10.0,2,304,28.6822
4582,432,59.0,42.0,200.0,8,215,28.8136
4512,606,3700.0,3663.0,125.0,2,107,1.0
4511,606,3700.0,3663.0,125.0,2,107,1.0
3293,451,65.0,48.75,46.0,10,64,25.0
5097,176,539.0,399.0,2.0,9,73,25.974
3028,84,1500.0,670.0,60.0,2,304,55.3333
6415,84,1200.0,535.0,60.0,2,304,55.4167
5971,84,1000.0,550.0,60.0,2,304,45.0
2941,207,165.0,107.25,150.0,2,304,35.0
5215,207,1499.0,749.5,15.0,2,11,50.0
4770,207,60.0,39.0,1.0,2,111,35.0
4770,207,180.0,135.0,3.0,2,111,25.0
4770,207,300.0,225.0,5.0,2,111,25.0
4769,207,225.0,146.25,3.0,2,111,35.0
4769,207,375.0,225.0,5.0,2,111,40.0
4769,207,750.0,450.0,10.0,2,111,40.0
4769,207,75.0,56.25,1.0,2,111,25.0
6037,769,249.0,174.3,1.0,2,321,30.0
654,353,385.0,176.0,12.0,2,8,54.2857
5796,353,135.0,122.0,75.0,2,122,9.62963
5795,353,440.0,243.0,150.0,2,122,44.7727
4343,353,300.0,171.0,10.0,2,200,43.0
1067,436,199.0,119.0,75.0,8,203,40.201
4317,436,199.0,119.0,75.0,8,203,40.201
3582,241,120.0,69.6,27.0,2,120,42.0
4028,88,175.0,131.25,8.0,2,120,25.0
55,219,1499.0,1499.0,30.0,2,122,0.0
8,219,1499.0,1499.0,30.0,2,122,0.0
385,735,499.0,349.3,20.0,2,117,30.0
373,735,299.0,209.3,30.0,2,122,30.0
1870,830,435.0,299.0,1.0,4,103,31.2644
3774,762,169.0,99.0,1.0,2,226,41.4201
5408,577,399.0,299.25,50.0,9,257,25.0
3494,19,750.0,487.5,250.0,2,107,35.0
2873,402,930.0,529.0,1.0,9,308,43.1183
2874,402,1335.0,749.0,2.0,9,187,43.8951
27,577,180.0,135.0,10.0,9,257,25.0
5988,577,399.0,299.25,200.0,9,257,25.0
3889,565,170.0,112.0,2.0,2,321,34.1176
3742,510,499.0,349.3,50.0,2,122,30.0
3777,762,419.0,279.0,1.0,2,226,33.4129
46,442,1500.0,975.0,100.0,2,107,35.0
47,442,1500.0,975.0,100.0,2,107,35.0
1937,442,1500.0,975.0,100.0,2,107,35.0
52,81,405.0,263.25,340.0,2,27,35.0
5979,238,1265.0,632.5,1.0,9,147,50.0
6446,759,124.0,79.0,1.0,9,300,36.2903
2986,730,469.0,329.0,3.0,9,73,29.8507
2985,730,469.0,329.0,3.0,9,73,29.8507
4470,611,415.0,229.0,10.0,9,73,44.8193
4472,611,415.0,229.0,10.0,9,73,44.8193
4471,611,415.0,229.0,10.0,9,73,44.8193
1655,611,261.0,149.0,1.0,9,73,42.9119
5029,611,349.0,249.0,1.0,9,53,28.6533
4872,535,2015.0,679.0,1.0,9,308,66.3027
6003,433,249.0,179.0,1.0,4,314,28.1124
6327,433,329.0,229.0,1.0,4,216,30.3951
2226,433,2399.0,1299.0,1.0,4,216,45.8524
822,17,4750.0,3562.5,125.0,2,107,25.0
2525,316,269.0,199.0,1.0,9,193,26.0223
2406,61,44.0,33.0,10.0,2,11,25.0
3353,61,95.0,71.25,50.0,2,11,25.0
3353,61,335.0,268.0,200.0,2,11,20.0
4847,636,599.0,221.63,300.0,2,290,63.0
2420,329,999.0,469.53,100.0,2,304,53.0
6335,329,1149.0,448.11,100.0,2,304,61.0
2636,329,1349.0,445.17,100.0,2,304,67.0
1612,329,1449.0,434.7,100.0,2,304,70.0
5090,329,1249.0,449.64,100.0,2,304,64.0
2850,795,749.0,247.17,500.0,2,11,67.0
566,795,799.0,447.44,100.0,2,11,44.0
5091,795,1149.0,344.7,60.0,2,11,70.0
2170,795,1299.0,467.64,100.0,2,11,64.0
5970,795,1499.0,524.65,100.0,2,11,65.0
3125,795,1249.0,462.13,60.0,2,11,63.0
2755,795,549.0,208.62,25.0,2,11,62.0
5453,795,849.0,297.15,1.0,2,11,65.0
3017,795,749.0,352.03,1.0,2,11,53.0
3011,795,1549.0,604.11,5.0,2,11,61.0
4820,644,999.0,559.44,30.0,2,11,44.0
4752,644,999.0,379.62,500.0,2,11,62.0
5211,795,1599.0,719.55,25.0,2,11,55.0
5211,644,4699.0,1644.65,30.0,2,11,65.0
4518,521,385.0,288.75,100.0,2,122,25.0
2039,494,299.0,200.33,10.0,2,289,33.0
2040,494,299.0,200.33,10.0,2,289,33.0
2930,494,499.0,219.56,100.0,2,289,56.0
4048,188,1100.0,473.0,1.0,8,272,57.0
5745,55,2000.0,1236.0,25.0,6,277,38.2
450,709,1499.0,1139.24,50.0,2,122,24.0
887,51,915.0,499.0,190.0,9,85,45.4645
888,51,915.0,499.0,190.0,9,85,45.4645
4462,611,345.0,149.0,16.0,4,46,56.8116
6123,611,267.0,179.0,1500.0,9,73,32.9588
6124,611,267.0,179.0,1500.0,9,73,32.9588
2022,79,945.0,649.0,2.0,9,74,31.3228
2585,122,618.0,297.0,3.0,9,330,51.9417
2585,122,1236.0,774.0,6.0,9,330,37.3786
2588,122,206.0,129.0,1.0,9,330,37.3786
2585,122,412.0,198.0,2.0,9,330,51.9417
4407,805,499.0,349.3,8.0,2,120,30.0
3464,805,325.0,227.5,3.0,2,201,30.0
1610,526,1300.0,728.0,60.0,2,11,44.0
2580,526,1000.0,410.0,60.0,2,11,59.0
2744,526,800.0,376.0,60.0,2,11,53.0
2851,526,1800.0,864.0,60.0,2,304,52.0
2905,526,2500.0,950.0,300.0,2,304,62.0
3008,526,600.0,378.0,60.0,2,11,37.0
5219,577,299.0,224.25,100.0,9,257,25.0
5219,577,599.0,449.25,250.0,9,257,25.0
5047,577,399.0,299.25,100.0,9,257,25.0
2945,577,299.0,224.25,100.0,9,257,25.0
2945,577,599.0,449.25,250.0,9,257,25.0
5220,577,399.0,299.25,100.0,9,257,25.0
27,577,270.0,202.5,30.0,9,257,25.0
5416,577,200.0,150.0,30.0,9,257,25.0
5221,577,399.0,299.25,200.0,9,257,25.0
5411,461,399.0,299.25,200.0,9,257,25.0
2308,461,399.0,299.25,200.0,9,257,25.0
5386,461,399.0,299.25,50.0,9,257,25.0
1742,268,275.0,192.5,120.0,2,212,30.0
1741,268,275.0,192.5,120.0,2,212,30.0
201,356,249.0,186.75,100.0,2,122,25.0
608,762,609.0,399.0,1.0,2,226,34.4828
2028,598,150.0,109.0,1.0,9,300,27.3333
2211,173,450.0,301.5,45.0,4,217,33.0
4019,548,900.0,630.0,215.0,2,122,30.0
1912,402,925.0,499.0,3.0,9,79,46.0541
5100,275,550.0,359.0,500.0,1,47,34.7273
1104,52,439.0,299.0,100.0,9,85,31.8907
4975,306,149.0,99.0,150.0,8,166,33.557
4496,607,339.0,249.0,2.0,9,73,26.5487
2590,735,299.0,224.25,4.0,2,120,25.0
5065,703,599.0,399.0,310.0,9,32,33.389
5298,319,1369.0,1369.0,3.0,9,23,0.0
5477,332,165.0,107.25,200.0,1,250,35.0
3399,518,390.0,292.5,250.0,8,311,25.0
2433,176,419.0,299.0,1.0,9,330,28.6396
1632,683,136.0,88.4,200.0,2,159,35.0
1632,683,72.0,46.8,100.0,2,159,35.0
1267,811,200.0,160.0,180.0,8,174,20.0
651,811,200.0,120.0,150.0,8,174,40.0
3142,534,300.0,179.0,1.0,9,48,40.3333
2320,51,445.0,229.0,750.0,9,330,48.5393
2318,51,495.0,249.0,1.0,9,330,49.697
6070,51,445.0,229.0,750.0,9,330,48.5393
6073,51,495.0,249.0,1.0,9,330,49.697
479,51,495.0,249.0,1.0,9,330,49.697
4171,358,149.0,99.0,250.0,10,249,33.557
3066,274,722.0,519.0,1.0,5,208,28.1163
3068,274,290.0,209.0,250.0,5,134,27.931
3082,274,736.0,529.0,1.0,5,134,28.125
3084,274,402.0,289.0,250.0,5,268,28.1095
3085,274,778.0,559.0,500.0,5,268,28.1491
3084,274,1528.0,1099.0,1.0,5,268,28.0759
6129,454,399.0,199.0,1.0,9,48,50.1253
74,610,7845.0,4699.0,1.0,9,142,40.102
6187,703,999.0,299.0,1.0,9,32,70.0701
829,276,175.0,99.0,90.0,1,101,43.4286
3089,274,193.0,139.0,250.0,5,134,27.9793
1565,59,185.0,185.0,475.0,10,126,0.0
1565,59,378.0,230.58,800.0,10,126,39.0
1565,59,99.0,99.0,250.0,10,126,0.0
1856,27,850.0,637.5,250.0,9,257,25.0
1857,27,850.0,637.5,250.0,9,257,25.0
3635,630,239.0,149.0,1.0,4,195,37.6569
5146,134,60.0,48.0,100.0,6,36,20.0
1667,786,999.0,699.3,250.0,3,196,30.0
2803,409,845.0,591.5,120.0,2,122,30.0
1348,486,1999.0,899.0,1.0,4,216,55.0275
4468,41,346.0,199.0,1.0,9,73,42.4855
5230,424,199.0,119.4,120.0,2,256,40.0
619,295,620.0,434.0,5.0,2,120,30.0
949,295,550.0,330.0,40.0,2,120,40.0
5022,735,399.0,279.3,70.0,2,122,30.0
2699,248,119.0,89.0,1.0,9,300,25.2101
2697,248,109.0,79.0,1.0,9,300,27.5229
2698,248,119.0,79.0,1.0,9,300,33.6134
779,566,499.0,299.4,60.0,2,304,40.0
499,566,169.0,109.85,60.0,2,11,35.0
4767,77,25.4,17.78,10.0,2,304,30.0
799,245,650.0,487.5,400.0,8,102,25.0
6282,353,1025.0,405.0,50.0,2,122,60.4878
6279,353,690.0,495.0,50.0,2,122,28.2609
1470,353,790.0,540.0,50.0,2,122,31.6456
1471,353,1350.0,629.0,50.0,2,122,53.4074
1324,794,450.0,225.0,100.0,2,121,50.0
5323,107,250.0,175.0,0.0,2,118,30.0
2838,362,536.0,379.0,2.0,9,261,29.291
280,372,250.0,175.0,380.0,2,122,30.0
2495,372,250.0,175.0,380.0,2,122,30.0
1798,372,250.0,175.0,380.0,2,122,30.0
1696,372,250.0,175.0,380.0,2,122,30.0
2505,372,250.0,175.0,380.0,2,122,30.0
1788,372,250.0,175.0,380.0,2,122,30.0
2328,372,250.0,175.0,380.0,2,122,30.0
1690,372,250.0,175.0,380.0,2,122,30.0
1796,372,250.0,175.0,380.0,2,122,30.0
2338,372,250.0,175.0,380.0,2,122,30.0
2106,353,135.0,122.0,75.0,2,122,9.62963
2107,353,440.0,243.0,150.0,2,122,44.7727
5893,715,800.0,324.3,5.0,2,123,59.4625
5893,715,1600.0,648.6,10.0,2,123,59.4625
5892,715,160.0,69.0,17.0,2,123,56.875
2094,0,199.0,99.0,14.0,2,123,50.2513
3168,167,600.0,249.0,1.0,9,48,58.5
2687,343,250.0,162.5,500.0,2,163,35.0
2257,324,299.0,169.0,5.0,4,51,43.4783
5381,535,4599.0,1899.0,4.0,9,79,58.7084
4090,535,3499.0,1649.0,7.0,9,79,52.8722
6172,515,499.0,374.25,50.0,2,307,25.0
2643,515,160.0,120.0,60.0,2,160,25.0
3851,515,240.0,180.0,15.0,2,200,25.0
5502,362,745.0,349.0,4.0,9,261,53.1544
5392,362,895.0,479.0,4.0,9,261,46.4804
5393,362,895.0,479.0,4.0,9,261,46.4804
5391,362,895.0,479.0,4.0,9,261,46.4804
5390,362,895.0,499.0,4.0,9,261,44.2458
5389,362,895.0,499.0,4.0,9,261,44.2458
351,807,250.0,187.5,450.0,10,253,25.0
4379,778,580.0,435.0,200.0,10,227,25.0
3830,11,85.0,51.0,15.0,4,2,40.0
3839,11,85.0,51.0,15.0,4,2,40.0
4222,570,35.0,22.75,15.0,4,2,35.0
2246,411,499.0,199.0,4.0,9,191,60.1202
2893,742,599.0,419.3,500.0,3,305,30.0
5710,598,1175.0,799.0,2.0,9,187,32.0
5711,598,1375.0,899.0,3.0,9,187,34.6182
2429,626,450.0,405.0,10.0,2,120,10.0
2573,314,1490.0,1475.1,250.0,2,39,1.0
511,436,499.0,349.0,200.0,8,203,30.0601
3223,420,600.0,438.0,5.0,2,120,27.0
4404,707,160.0,112.0,100.0,2,11,30.0
2077,88,175.0,122.5,12.0,2,118,30.0
2070,88,170.0,125.8,4.0,2,118,26.0
1865,363,499.0,349.0,1.0,4,103,30.0601
5800,121,398.0,292.53,2.0,1,128,26.5
5800,121,199.0,149.25,1.0,1,128,25.0
6197,21,1290.0,903.0,100.0,2,39,30.0
4259,282,765.0,459.0,1.0,9,258,40.0
3847,609,360.0,270.0,200.0,8,173,25.0
3847,609,860.0,860.0,500.0,8,173,0.0
4179,426,90.0,60.0,1.0,9,125,33.3333
2679,176,169.0,79.0,1.0,9,141,53.2544
206,409,645.0,451.5,30.0,2,122,30.0
7,409,645.0,451.5,30.0,2,122,30.0
9,409,645.0,451.5,30.0,2,122,30.0
1636,409,645.0,451.5,30.0,2,122,30.0
1640,409,645.0,451.5,30.0,2,122,30.0
1637,409,475.0,332.5,120.0,2,122,30.0
2801,409,745.0,521.5,30.0,2,122,30.0
2807,409,795.0,556.5,50.0,2,122,30.0
2804,409,745.0,521.5,50.0,2,122,30.0
2805,409,645.0,451.5,50.0,2,122,30.0
2806,409,745.0,521.5,50.0,2,122,30.0
3863,409,645.0,451.5,100.0,2,122,30.0
3862,409,645.0,451.5,100.0,2,122,30.0
6480,153,695.0,382.25,0.0,2,201,45.0
2843,214,3950.0,2915.1,60.0,2,107,26.2
3520,214,3950.0,2915.1,75.0,2,107,26.2
5207,423,2000.0,1000.0,100.0,2,256,50.0
67,423,2200.0,1100.0,100.0,2,256,50.0
196,423,2750.0,1375.0,100.0,2,256,50.0
356,423,2200.0,1100.0,60.0,2,256,50.0
343,423,2200.0,1100.0,100.0,2,256,50.0
825,423,2200.0,1100.0,100.0,2,256,50.0
1981,423,2000.0,1000.0,100.0,2,256,50.0
2147,423,2750.0,1375.0,100.0,2,256,50.0
2828,423,2000.0,1000.0,100.0,2,256,50.0
3807,423,2000.0,1000.0,100.0,2,256,50.0
4243,423,2000.0,1000.0,100.0,2,256,50.0
4745,423,2000.0,1000.0,100.0,2,256,50.0
4768,423,2200.0,1100.0,100.0,2,256,50.0
5031,423,2200.0,1100.0,100.0,2,256,50.0
5032,423,2200.0,1100.0,100.0,2,256,50.0
4814,423,2000.0,1000.0,100.0,2,256,50.0
4815,423,2000.0,1000.0,100.0,2,256,50.0
5171,423,2200.0,1100.0,100.0,2,256,50.0
343,423,2000.0,1000.0,100.0,2,256,50.0
1657,423,2200.0,1100.0,100.0,2,256,50.0
3032,423,2200.0,1100.0,100.0,2,256,50.0
5030,423,2000.0,1000.0,100.0,2,256,50.0
357,423,2200.0,1100.0,100.0,2,256,50.0
2701,423,2200.0,1100.0,100.0,2,256,50.0
2574,423,2200.0,1100.0,100.0,2,256,50.0
4794,423,2750.0,1375.0,100.0,2,256,50.0
4795,423,2750.0,1375.0,100.0,2,256,50.0
4081,423,2200.0,1100.0,100.0,2,256,50.0
4997,423,2000.0,1000.0,100.0,2,256,50.0
4082,423,2200.0,1100.0,100.0,2,256,50.0
1220,282,260.0,195.0,700.0,9,260,25.0
3533,16,55.0,55.0,180.0,8,165,0.0
742,57,249.0,186.75,100.0,2,122,25.0
4079,607,519.0,279.0,4.0,4,195,46.2428
723,693,299.0,254.15,400.0,10,190,15.0
5524,148,1192.0,789.0,640.0,9,262,33.8087
4828,625,299.0,209.3,200.0,2,212,30.0
2104,263,350.0,262.5,100.0,2,122,25.0
4339,263,350.0,262.5,100.0,2,122,25.0
4945,296,175.0,113.75,40.0,2,122,35.0
6011,606,3700.0,2405.0,125.0,2,106,35.0
420,695,199.0,149.0,1.0,2,123,25.1256
1390,676,450.0,337.5,175.0,8,182,25.0
2488,467,249.0,174.3,400.0,3,189,30.0
1497,405,1490.0,729.0,1.0,9,299,51.0738
1815,616,1199.0,779.35,30.0,4,97,35.0
497,344,1095.0,602.25,120.0,2,11,45.0
4440,344,1175.0,693.25,90.0,2,304,41.0
1420,344,955.0,496.6,50.0,2,11,48.0
3567,514,1151.0,799.0,1.0,9,274,30.5821
4026,502,350.0,227.5,400.0,2,8,35.0
4026,502,150.0,150.0,200.0,2,8,0.0
2486,502,190.0,123.5,100.0,2,37,35.0
1379,637,360.0,229.0,24.0,4,164,36.3889
5536,469,300.0,225.0,12.0,4,164,25.0
5889,61,105.0,78.75,200.0,2,11,25.0
3941,95,120.0,60.0,250.0,3,228,50.0
3479,835,1900.0,1881.0,50.0,2,107,1.0
3479,835,1100.0,1089.0,30.0,2,107,1.0
236,522,875.0,402.5,120.0,2,304,54.0
2074,762,259.0,149.0,1.0,2,204,42.471
1333,269,360.0,270.0,300.0,10,184,25.0
1995,307,175.0,131.25,125.0,9,260,25.0
3261,51,150.0,109.0,1.0,2,30,27.3333
3268,51,189.0,109.0,1.0,2,30,42.328
1000,415,299.0,224.25,50.0,2,122,25.0
459,415,299.0,224.25,100.0,2,122,25.0
642,811,119.0,75.0,180.0,8,282,36.9748
4679,701,550.0,330.0,300.0,2,290,40.0
2235,798,635.0,399.0,1.0,4,103,37.1654
4444,522,975.0,497.25,120.0,2,304,49.0
3759,460,90.0,70.2,150.0,8,225,22.0
3759,460,70.0,45.5,100.0,8,225,35.0
229,281,1250.0,812.5,30.0,2,122,35.0
5004,38,708.0,531.0,5.0,2,8,25.0
6240,38,750.0,562.5,10.0,2,8,25.0
2291,38,420.0,315.0,10.0,2,8,25.0
6374,446,240.0,180.0,100.0,2,122,25.0
6374,446,155.0,116.25,50.0,2,122,25.0
6180,548,450.0,315.0,145.0,2,37,30.0
3154,534,280.0,199.0,1.0,9,48,28.9286
4908,182,325.0,243.75,450.0,2,11,25.0
3388,277,699.0,349.0,1.0,4,247,50.0715
5367,444,1050.0,735.0,2.0,2,201,30.0
1268,811,119.0,75.0,180.0,8,311,36.9748
2286,581,210.0,147.0,125.0,2,27,30.0
4974,306,109.0,79.0,100.0,8,166,27.5229
4009,779,155.0,77.5,600.0,10,206,50.0
2800,37,395.0,296.25,100.0,2,122,25.0
2800,37,685.0,513.75,200.0,2,122,25.0
524,607,1099.0,549.0,53.0,4,195,50.0455
2063,626,399.0,347.13,8.0,2,118,13.0
1631,124,360.0,270.0,100.0,2,256,25.0
6406,19,3300.0,2475.0,50.0,2,106,25.0
500,526,800.0,352.0,60.0,2,11,56.0
3865,532,75.0,60.0,6.0,2,285,20.0
3864,532,180.0,135.0,15.0,2,285,25.0
4364,558,399.0,259.35,200.0,2,212,35.0
4364,558,798.0,398.98,2.0,2,212,50.0025
5946,493,400.0,300.0,50.0,8,152,25.0
5783,422,899.0,399.0,3.0,9,73,55.6174
5788,422,571.0,199.0,8.0,9,73,65.1489
3668,35,968.0,599.0,1.0,9,274,38.1198
4913,687,299.0,224.25,1.0,2,160,25.0
6388,743,120.0,79.0,180.0,10,227,34.1667
4612,139,4490.0,3299.0,1.0,9,67,26.5256
5056,222,209.0,109.0,1.0,9,300,47.8469
5748,222,99.0,69.0,1.0,9,191,30.303
5764,222,149.0,99.0,1.0,9,191,33.557
908,222,89.0,59.0,1.0,9,191,33.7079
4567,222,159.0,99.0,1.0,9,191,37.7358
5376,222,149.0,99.0,1.0,9,300,33.557
5789,222,149.0,79.0,1.0,9,191,46.9799
5790,222,169.0,99.0,1.0,9,191,41.4201
1266,222,119.0,79.0,1.0,9,191,33.6134
3452,222,149.0,109.0,8.0,9,191,26.8456
5768,222,319.0,189.0,1.0,9,191,40.7523
6284,218,200.0,150.0,330.0,8,1,25.0
6477,463,35.0,24.5,125.0,1,333,30.0
3297,767,279.0,129.0,125.0,2,31,53.7634
952,709,999.0,749.25,50.0,2,122,25.0
2629,815,499.0,344.31,300.0,2,290,31.0
4896,459,399.0,279.3,10.0,2,118,30.0
2640,513,410.0,307.5,200.0,2,160,25.0
2641,513,430.0,322.5,20.0,2,160,25.0
4311,591,275.0,198.0,50.0,9,257,28.0
388,591,250.0,187.5,100.0,9,257,25.0
4657,611,199.0,149.0,1.0,9,73,25.1256
4658,611,199.0,149.0,3.0,9,73,25.1256
5708,402,720.0,529.0,5.0,9,74,26.5278
5719,402,870.0,529.0,4.0,9,74,39.1954
4527,263,312.0,234.0,5.0,2,200,25.0
1175,237,55.0,41.25,50.0,8,166,25.0
3660,237,55.0,41.25,40.0,8,166,25.0
4012,237,65.0,48.75,90.0,8,166,25.0
4015,237,55.0,41.25,50.0,8,166,25.0
4779,237,65.0,48.75,90.0,8,166,25.0
3634,166,450.0,292.5,500.0,4,129,35.0
2700,166,175.0,113.75,1.0,4,129,35.0
1499,535,1049.0,679.0,2.0,9,308,35.2717
2872,535,3995.0,1749.0,4.0,9,79,56.2203
6188,380,400.0,299.0,500.0,8,63,25.25
5074,736,359.0,89.0,1.0,9,48,75.2089
1858,135,210.0,157.5,70.0,9,260,25.0
1861,135,210.0,157.5,70.0,9,260,25.0
1554,506,435.0,249.0,300.0,9,80,42.7586
2686,199,795.0,238.5,1.0,9,261,70.0
6395,433,239.0,149.0,1.0,4,216,37.6569
6399,70,250.0,175.0,200.0,2,37,30.0
3961,406,999.0,549.0,1.0,9,22,45.045
2330,674,60.0,45.0,250.0,8,230,25.0
5722,383,297.0,179.0,1.0,4,109,39.7306
2717,330,700.0,490.0,60.0,2,304,30.0
6233,330,400.0,280.0,100.0,2,11,30.0
4308,51,509.0,254.5,450.0,9,73,50.0
5872,271,65.0,48.75,200.0,10,44,25.0
6199,364,250.0,179.0,3.0,9,73,28.4
5693,800,399.0,229.0,2.0,9,299,42.6065
6232,472,490.0,249.0,1.0,9,65,49.1837
5642,51,449.0,279.0,1.0,9,298,37.8619
3466,115,650.0,399.0,50.0,2,304,38.6154
3743,510,1095.0,766.5,27.0,2,120,30.0
3750,510,1195.0,836.5,50.0,2,37,30.0
3751,510,995.0,696.5,100.0,2,37,30.0
3738,510,699.0,489.3,2.0,2,201,30.0
3745,510,295.0,206.5,10.0,2,226,30.0
3739,510,249.0,174.3,15.0,2,226,30.0
3740,510,249.0,174.3,15.0,2,226,30.0
3748,510,119.0,83.3,60.0,2,122,30.0
3747,510,119.0,83.3,60.0,2,122,30.0
3735,510,160.0,112.0,4.0,2,201,30.0
4552,607,445.0,249.0,1.0,4,29,44.0449
2293,248,199.0,149.0,1.0,9,191,25.1256
5379,535,1895.0,679.0,1.0,9,308,64.1689
3116,55,600.0,455.0,10.0,6,40,24.1667
3116,55,1500.0,1090.0,25.0,6,40,27.3333
1707,176,459.0,229.0,50.0,4,49,50.1089
1708,176,459.0,229.0,50.0,4,49,50.1089
1706,176,629.0,299.0,3.0,4,49,52.4642
1709,176,309.0,199.0,3.0,4,49,35.5987
5131,176,279.0,179.0,8.0,4,49,35.8423
794,41,446.0,299.0,1.0,9,202,32.9596
1933,41,210.0,129.0,600.0,9,73,38.5714
4818,629,150.0,112.5,500.0,3,305,25.0
1414,547,299.0,299.0,500.0,8,130,0.0
6111,748,400.0,240.0,100.0,3,113,40.0
2609,169,349.0,150.07,1.0,2,161,57.0
3363,71,489.0,122.25,1.0,2,204,75.0
3364,71,379.0,128.86,1.0,2,204,66.0
3365,71,359.0,100.52,1.0,2,204,72.0
60,71,349.0,129.13,1.0,2,204,63.0
6215,182,175.0,175.0,37.0,3,154,0.0
5187,13,90.0,67.5,100.0,6,36,25.0
2005,276,149.0,109.0,150.0,1,269,26.8456
6122,583,1032.0,649.0,55.0,9,147,37.1124
4340,583,1308.0,949.0,295.0,9,147,27.4465
4524,161,2790.0,1999.0,177.0,9,261,28.3513
3166,161,4140.0,2999.0,22.0,9,261,27.5604
335,319,579.0,579.0,1.0,9,22,0.0
300,645,477.0,269.0,1.0,9,22,43.6059
3613,178,586.0,379.0,1.0,9,23,35.3242
1669,786,250.0,175.0,30.0,3,196,30.0
4200,786,225.0,168.75,30.0,3,196,25.0
4210,786,200.0,150.0,30.0,3,196,25.0
2482,786,1995.0,1296.75,20.0,3,196,35.0
5286,653,625.0,299.0,1.0,9,23,52.16
